path,label
C:\Users\ADMIN\Downloads\music_dataset\flute\2031.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2092.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\988.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1469.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Horn\12.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\flute\2001.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2655.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\455.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Organ\1031.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\47.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1367.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1310.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Shakers\547.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\cowbell\85.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3626.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1672.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2840.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\504.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\2335.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2186.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\650.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\624.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Dobro\267.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Banjo\36.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2835.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2332.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\870.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\959.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\324.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2102.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2543.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\583.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\482.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1920.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\1318.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1632.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Shakers\602.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2394.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Violin\332.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\cowbell\441.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\flute\1474.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\335.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1364.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2143.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1612.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1051.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Piano\114.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1822.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2960.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1643.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\cowbell\510.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1447.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1527.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\750.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\371.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Organ\376.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2156.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\166.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2104.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2405.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Shakers\293.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2202.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Shakers\587.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\25.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1563.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Dobro\67.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3333.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1610.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1186.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Piano\133.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2393.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2450.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Organ\328.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\882.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\495.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\95.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Horn\1117.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\303.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\2811.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1649.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\154.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\410.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\81.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Shakers\133.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1909.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\506.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Organ\340.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\842.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\279.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\364.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Horn\325.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1699.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (125).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2166.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1007.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\164.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Banjo\432.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Organ\1283.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\1184.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Violin\606.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (240).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2920.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1080.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Horn\1245.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\245.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1107.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\932.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\143.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\flute\2809.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2840.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\866.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\2206.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3019.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\475.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\flute\1218.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Horn\542.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\514.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Organ\587.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\flute\3001.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2366.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1628.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\763.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2083.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3321.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\113.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1461.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\180.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1381.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\548.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\flute\783.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Violin\41.wav,Violin
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\376.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Piano\57.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\flute\2631.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\230.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\181.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2579.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Cymbals\159.wav,Cymbals
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1411.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1606.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2364.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\497.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\315.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\56.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\869.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\117.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\flute\3336.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Horn\125.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Ukulele\468.wav,Ukulele
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1447.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\47.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\851.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\712.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\403.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\791.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2102.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Horn\584.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Horn\875.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2962.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2831.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2942.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\212.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\2763.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1289.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\933.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1661.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2927.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Organ\1203.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\350.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\309.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2770.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Shakers\270.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\vibraphone\54.wav,vibraphone
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2178.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1871.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2522.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1837.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\77.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\129.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1297.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1311.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Shakers\450.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1988.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\87.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3575.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\731.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\cowbell\404.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\7.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Organ\232.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\70.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2431.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3415.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Organ\220.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\flute\123.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2024.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Horn\851.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\195.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Trumpet\214.wav,Trumpet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\248.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\591.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1758.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2163.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2602.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\408.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\660.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Banjo\730.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\163.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2926.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Tambourine\99.wav,Tambourine
C:\Users\ADMIN\Downloads\music_dataset\Organ\1339.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Horn\387.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Shakers\931.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1926.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\551.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2263.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1810.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\494.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3152.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\468.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\246.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2353.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\cowbell\197.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3057.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\flute\3056.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2398.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Organ\101.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\1000.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\995.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\1148.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1919.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2709.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1253.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1736.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\225.wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\flute\1528.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1079.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\389.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\flute\1882.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\184.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\379.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\54.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\6.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\254.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Banjo\1479.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3340.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2088.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\465.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Shakers\508.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2595.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2547.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (173).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Saxophone\370.wav,Saxophone
C:\Users\ADMIN\Downloads\music_dataset\flute\17.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Banjo\75.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Trombone\808.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\867.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\892.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1923.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\cowbell\209.wav,cowbell
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1122.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1662.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2231.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\168.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Organ\236.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\209.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1293.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2277.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\417.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Accordion\818.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2135.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\383.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Piano\196.wav,Piano
C:\Users\ADMIN\Downloads\music_dataset\Shakers\1101.wav,Shakers
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1833.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\flute\1884.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3002.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Organ\167.wav,Organ
C:\Users\ADMIN\Downloads\music_dataset\Accordion\899.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\747.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2016.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Harmonium\874.wav,Harmonium
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\2472.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1804.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\flute\3415.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\2736.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\398.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (23).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Banjo\930.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2235.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\634.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2418.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\544.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1420.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\258.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\3628.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1034.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1498.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Keyboard\1291.wav,Keyboard
C:\Users\ADMIN\Downloads\music_dataset\Mandolin\1910.wav,Mandolin
C:\Users\ADMIN\Downloads\music_dataset\Banjo\665.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\3460.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2130.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Horn\1070.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Floor_Tom\183.wav,Floor_Tom
C:\Users\ADMIN\Downloads\music_dataset\Electro_Guitar\766.wav,Electro_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Trombone\2307.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1751.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\flute\2600.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\509.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\1565.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1118.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Horn\158.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Banjo\555.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\flute\1173.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\3051.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2072.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Cymbals\92.wav,Cymbals
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\2416.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Hi_Hats\152.wav,Hi_Hats
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\1789.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Clarinet\330 (62).wav,Clarinet
C:\Users\ADMIN\Downloads\music_dataset\Accordion\3384.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Banjo\2991.wav,Banjo
C:\Users\ADMIN\Downloads\music_dataset\Horn\468.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Dobro\58.wav,Dobro
C:\Users\ADMIN\Downloads\music_dataset\flute\2401.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\flute\1608.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1964.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\127.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\flute\880.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2945.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Acoustic_Guitar\2362.wav,Acoustic_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\1452.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Bass_Guitar\968.wav,Bass_Guitar
C:\Users\ADMIN\Downloads\music_dataset\Drum_set\163.wav,Drum_set
C:\Users\ADMIN\Downloads\music_dataset\Accordion\1992.wav,Accordion
C:\Users\ADMIN\Downloads\music_dataset\Trombone\1467.wav,Trombone
C:\Users\ADMIN\Downloads\music_dataset\flute\635.wav,flute
C:\Users\ADMIN\Downloads\music_dataset\Horn\85.wav,Horn
C:\Users\ADMIN\Downloads\music_dataset\Accordion\2813.wav,Accordion
